ID	Gene.Symbol
EIF4H	2.590457916
FAM241A	2.589833498
SEC61A1	2.588403225
CFD	2.586977005
NLE1	2.586374283
LINC03052	2.586232662
TAMM41	2.585253
PIGL	2.585167646
IVD	2.584905148
DNAJB7	2.584529638
HLA-DMB	2.584339142
MIR1206	2.583277464
MYO10	2.582940102
CELSR1	2.582859278
PIP4K2B	2.582839489
VAMP7	2.58262682
KLF11	2.582326174
HSD17B12	2.581978321
HECW2	2.581401587
CES2	2.581346512
NDUFA10	2.58120513
PSMD8	2.581171036
NDUFB8	2.580685139
MIR577	2.580486298
ARHGAP24	2.579238176
CCSAP	2.578448296
USP17L2	2.578378916
AHCYL1	2.57763195
FCGRT	2.576642752
SLC44A3-AS1	2.576083899
NFATC3	2.575951576
CEP63	2.575813532
DDX24	2.575564384
CCDC106	2.575525284
PIK3C2B	2.573964834
OSBP2	2.573491335
PKDCC	2.573019505
TUBA8	2.572286129
SLC20A1	2.571410656
CALCOCO1	2.571361542
HLA-DRB6	2.56986475
PHC3	2.568783283
PRIMA1	2.568371296
KRT222	2.568076611
ROGDI	2.56731391
PTPN9	2.566374302
SLC10A7	2.565744638
SH3BP2	2.565397739
SIGLEC8	2.56451416
NELFB	2.563780069
PSMB3	2.563400507
CCNI	2.562082291
MNAT1	2.561109066
HES2	2.560998201
EEFSEC	2.558200359
MIR4706	2.557533741
PITX1-AS1	2.557185888
EIF3G	2.556628227
RAB6B	2.556604385
PREP	2.556548119
NDUFS4	2.555859566
CSN2	2.555142641
ST2	2.553925037
GNL1	2.55390048
GRM6	2.552355289
ADRA1B	2.551395893
CDON	2.550775051
TPTE2	2.550332546
SLC30A10	2.549928188
MKNK1	2.549640656
RAB5IF	2.549024582
CLEC16A	2.548671007
SEL1L	2.548137903
UBE2B	2.547988176
CDK13	2.547521114
IFT57	2.547386885
GOSR1	2.547268629
MAPKAPK5	2.547110081
ATXN1	2.546280861
MCAT	2.546219349
ADORA2B	2.545091152
MIR1299	2.544282913
TRAPPC5	2.542150736
GRIA2	2.541018009
TKFC	2.54054141
RAB33A	2.540154934
DFFB	2.539776087
MIR4458	2.539693356
NME8	2.53968358
TMEM67	2.53873229
ATP5F1C	2.53842926
LMO4	2.538249254
SETD5	2.536780357
PGAP2	2.536275625
SEC61B	2.535928488
SMTN	2.535440207
ARHGAP5	2.535372972
COLGALT2	2.535293818
GTF3C4	2.53473258
MIR194-2HG	2.534311771
EPB41L4A	2.533587456
MIR762	2.53357482
PCNP	2.532354832
DTYMK	2.532141447
RAB21	2.532095671
NR2F6	2.530640125
SIPA1L1	2.53036356
POLA2	2.530318737
CELF5	2.53013134
TAB3	2.529151201
ACTR5	2.529095173
NME4	2.528699875
DNAJB4	2.528579473
MYL12B	2.527885914
MIR936	2.526776314
IL9R	2.526440144
ELN-AS1	2.526203156
MPZL1	2.525623798
RBMS3	2.523536444
ALG12	2.522435188
MIR3609	2.521514654
MAPK8IP3	2.521294117
INPP5B	2.520123959
MPRIP	2.519842863
CPNE3	2.519744873
IMMT	2.519140005
ZWINT	2.519022226
SNX10	2.51854229
ZNF177	2.517951012
ABAT	2.517850876
FRA3B	2.51778698
BMP2K	2.517470598
PAIP1	2.517276525
TMEM165	2.517120838
CYB5R1	2.517113686
TAT	2.516843081
FAM20B	2.515391827
CLTCL1	2.515347242
FNIP2	2.514789581
MAFF	2.512732983
MIR941-4	2.512307167
IL18BP	2.51186657
PSMB1	2.511749983
TENT4B	2.511341572
MIR520H	2.511248589
BICRAL	2.5108428
ACBD3	2.510772228
BTD	2.510025978
LINC02587	2.50976181
NEK5	2.5092206
STOM	2.508179903
UBE2M	2.508179903
NAGPA	2.50646472
P2RX5-TAX1BP3	2.505224943
KIR2DL4	2.505065203
RPL36AL	2.504718304
FARSA	2.504540443
HSPA12A	2.50412631
CCNF	2.503970146
PARVB	2.502946138
VARS2	2.501981258
ATG9A	2.501752853
NDUFA5	2.501660347
DXO	2.501549482
TUBB1	2.501512527
USP53	2.50121069
ALG6	2.501013279
WDR17	2.500983715
TCTN2	2.500674963
CPEB4	2.500552893
SRSF11	2.500207186
EMC1	2.49929595
MFSD8	2.499108791
SERPINB1	2.498809814
GTF2IRD1	2.49813652
PAAF1	2.497741461
RHBDD3	2.496971369
MGME1	2.496388674
ZKSCAN8	2.495993137
ESPL1	2.495760918
SH3KBP1	2.49511981
ELMO1	2.494349241
LOC126862264	2.494079351
ZFPM1	2.493614197
KATNB1	2.492706776
TLK2	2.492146969
APOBEC3C	2.492016792
MARK3	2.491733074
SLC34A3	2.489522934
PACS1	2.487595797
PAPPA-AS1	2.486720085
ALDH1B1	2.486054897
PAX4	2.485521555
SETD4	2.485370398
CSRNP3	2.483588457
GPATCH4	2.483203173
COLQ	2.482549191
IRF6	2.4821105
HS6ST1	2.481812239
ZNF563	2.481725216
ATP6V1H	2.480495214
RSAD2	2.479591608
ATP1B1	2.47928834
ZSCAN16	2.479242325
AKNA	2.478767157
CAP2	2.475920677
GCSAM	2.475800991
FNBP1	2.475516558
MAL2	2.474205732
CCDC22	2.474034071
POLR3C	2.473712444
TECPR2	2.473704576
SEC13	2.472662449
CERT1	2.472188234
AAMP	2.47203207
CC2D2A	2.471848011
MIR1204	2.47141695
MTNR1B	2.47095108
WHAMM	2.470827579
DIDO1	2.469592571
MIR3622A	2.469206333
ZNF407-AS1	2.468632221
HMBOX1	2.468416929
NNT	2.468072653
PARD6B	2.467072487
LINC00680	2.466843605
CPLANE1	2.466838598
NKAIN2	2.466142178
ARPC4	2.46447134
RYK	2.464322329
PNMA3	2.462851524
GSTA4	2.462657928
SCLT1	2.462190628
IGHG2	2.462120056
RAB1B	2.461942434
LIPE-AS1	2.461242199
F13B	2.461061954
DPYSL3	2.460335493
SOCS5	2.459733009
FKBPL	2.459578991
ST13	2.45930934
GTPBP2	2.458772182
GMPPA	2.458560467
HLA-F	2.456665993
STAM2	2.456377268
PSMG1	2.456020355
TPH1	2.455015182
DOLK	2.454865694
TTC5	2.453620911
ZNF143	2.452670574
SRI	2.452214718
VAMP8	2.452115297
MIR4262	2.452011585
CENPB	2.451566458
PCYT1A	2.450648308
CDC14A	2.450119734
PSMD5	2.449419737
PIF1	2.448897123
IFNK	2.448686361
SEC24B	2.448073387
KCNQ4	2.446291924
MIR1208	2.445138693
ONECUT2	2.444218874
LRIF1	2.444182634
RRS1	2.443529844
BOP1	2.443509579
MIR3127	2.442882538
PTPN23	2.442299128
CLK3	2.441636086
PSRC1	2.441167116
SLC25A32	2.440099239
FHOD1	2.439877987
RAP2C	2.439564705
ST7	2.439229488
UBE2Q1	2.438532591
RNF17	2.438501835
DTNA	2.438383102
CNTLN	2.437481642
NBPF10	2.436761618
ZNF532	2.436119556
LACC1	2.435630798
RFT1	2.435523987
SMU1	2.435493946
IL36G	2.433790922
CEP170	2.432193756
INPP5E	2.431975603
STX1A	2.431732655
ERGIC2	2.431385517
PLXND1	2.430977583
CDCA3	2.430865765
RAB11A	2.43053174
TMC7	2.429771662
PIGY	2.429477215
ZIK1	2.42911005
FYCO1	2.429025888
TTC3	2.428682327
IFITM5	2.427774191
SMG1	2.427355528
SRSF4	2.427355528
FGG	2.427154303
NOP9	2.425194025
GRIK5	2.424427748
PPP1R14B	2.423465729
ARIH1	2.423246861
S100PBP	2.422548771
MIR621	2.422422886
CLCA1	2.422189713
WDHD1	2.421026707
HNRNPUL2	2.420470715
DCXR	2.420339108
SAMD4A	2.420195818
PDLIM3	2.419684887
STK16	2.417592764
LRSAM1	2.417569876
AHSA1	2.417412996
CDH24	2.417087317
GRM7	2.415479422
GGA3	2.415416241
CLDN14	2.415146828
LY6G5B	2.415121078
MIR3163	2.413019657
SEC22B	2.41293335
LPCAT2	2.412470579
LINC00243	2.412177324
PSPN	2.412154198
EIPR1	2.41207695
NIT1	2.41202879
POLR2F	2.411782503
CELF3	2.411249161
SLC25A10	2.410755634
AUH	2.410308599
FNTA	2.410026073
ACAP2	2.410026073
MIR636	2.408927202
MACROD2	2.408770323
MRPS9	2.408741951
NFS1	2.408206224
KCNV2	2.40803647
CHIA	2.407193661
GRIA4	2.40664959
TSC22D4	2.40606451
MFSD11	2.405418158
STK26	2.404785395
RPRD2	2.404742479
CYP26B1	2.404551268
SORBS2	2.404265404
MRPL44	2.403108835
SEPTIN6	2.402995825
PAPOLA	2.402322531
GRIK1	2.401613235
PDE12	2.401171923
SLC38A9	2.400589228
EHD2	2.398976803
KPNA6	2.39892745
TMEM126B	2.397999287
KIR2DL2	2.397080421
GALNT7	2.39639616
RRAGA	2.396294117
TP53INP2	2.39569068
ZNF598	2.395145178
GDAP2	2.393709183
KLF15	2.39352417
SEMA4F	2.393317699
TWF2	2.392880917
MIR1323	2.392669201
NFATC4	2.392179489
NDUFA9	2.39114666
PHC1	2.39095521
ENO3	2.390883446
ORC5	2.390857697
PLAAT3	2.38844347
HLA-H	2.387960672
ZBTB48	2.387013435
TMOD4	2.386320591
GAPVD1	2.385485649
PLRG1	2.384977818
COPE	2.384630442
ETAA1	2.384148836
SLC6A8	2.383327961
ZNHIT2	2.382950783
TDRD3	2.381547213
SLC25A4	2.380442619
MDP1	2.379547119
CASTOR3P	2.379459858
CHAMP1	2.379302502
STMN3	2.37887001
NARF	2.377630234
MPIG6B	2.377037525
ARHGAP8	2.376494884
LOC108281146	2.375817776
DDX4	2.375091553
POLR1B	2.375085831
YLPM1	2.37474227
ING5	2.374355078
TRAPPC14	2.373591423
PACC1	2.373102903
OSBPL5	2.373003006
LIMS2	2.372924805
SERPINA7	2.372369528
LIPN	2.371660948
VPS37A	2.371266842
MMACHC	2.367500305
UNC5D	2.365935802
ARFGAP1	2.36574316
MIR3615	2.365135431
SLC26A1	2.363208294
BRD8	2.362948895
FBXO3	2.362699032
CSTF3	2.362600327
HIP1R	2.362346888
C1GALT1C1	2.36162281
COPZ1	2.361574888
DISP1	2.3595891
CLIP2	2.358201027
FRMD6	2.357567787
ZNF529	2.357236147
CCDC81	2.357236147
NDUFV2	2.355218887
ZBTB17	2.354726076
PPP4R3A	2.353975058
RALY-AS1	2.353536129
INTS2	2.353515625
FIBP	2.352360725
ADD1	2.351824999
PPWD1	2.351782322
POLR2C	2.351701975
LLGL2	2.350969076
SNX22	2.350721359
UCN	2.350621462
DONSON	2.349973917
SUPT4H1	2.349758387
RNF5	2.349607706
EMC6	2.349514246
ARHGEF28	2.349298954
EDC3	2.34873867
TSR1	2.348366499
PHPT1	2.347331285
PIMREG	2.345839977
TSPAN4	2.345800877
SIX3	2.34536171
RTF2	2.344886065
ADCYAP1R1	2.344433069
MPP1	2.344400167
AMPD1	2.343944073
KMT5C	2.343034267
WDR6	2.342988014
ALKBH2	2.342789173
EEA1	2.342530012
NUP210	2.342474222
NAXE	2.34247303
APBB1	2.342002869
BLVRB	2.341837406
CHORDC1	2.341525555
LIF-AS1	2.341439247
B4GALT3	2.341327429
SAR1B	2.341131687
H2BC18	2.340614557
CPD	2.339447498
NDUFA4	2.337845802
SMC6	2.337579727
HOXC9	2.337579727
ANAPC7	2.337479591
TOMM70	2.337287426
AQP4	2.33693862
TRIM41	2.336869717
SIGLEC7	2.335886717
UGT2B11	2.33558917
ALG2	2.335546494
GABRP	2.335100651
SCG2	2.334633589
HCG22	2.334286451
DNASE2	2.334132671
COG6	2.333368778
MIR761	2.332978725
ASF1A	2.332319498
FAR1	2.331918001
VMP1	2.331670761
RFX7	2.329207659
SWAP70	2.328561783
TCEA2	2.328420877
LST1	2.327639818
FBLN2	2.327096701
SRRM1	2.32690835
LINC01877	2.326691151
SLIT1	2.326597691
PPP4C	2.326061487
ARHGAP19-SLIT1	2.325487614
CNNM2	2.32523489
OIT3	2.325064659
FHIP1B	2.325064659
GK2	2.324820042
HRK	2.324727058
LINC00844	2.324623346
SARS1	2.324420929
TUBGCP4	2.324337006
RPE	2.324263573
PON3	2.323692322
TMED10	2.323497295
ACSS2	2.323360205
PTGR1	2.323146343
SVIL	2.323081255
DLGAP4	2.322839737
MYLK2	2.32266736
CCDC134	2.321398735
POU3F2	2.321232319
ZNF341	2.320417881
TBC1D5	2.320035696
CNOT1	2.319929361
GTF3C5	2.319407463
SLC1A1	2.318476677
MRPS27	2.318045139
CSRP2	2.317075491
ARSG	2.316026688
UGT2B10	2.31544733
SLC46A2	2.314888954
PKDREJ	2.313400984
GLIDR	2.313199997
SCN1B	2.313177109
NTMT1	2.312154293
ZFPL1	2.311154842
RAB6A	2.310799599
ANKRD6	2.310757637
BPNT2	2.310591221
PDZK1	2.30992198
KCNQ1DN	2.3095994
SAPCD1	2.305747032
P3H4	2.305721045
DUSP12	2.304929018
MIR4319	2.304165125
LOC108281126	2.303944111
LOC108281156	2.303944111
MIR513B	2.303585529
SYT9	2.303463697
CDK17	2.303182364
TOMM22	2.302840471
DERL1	2.302353859
FOXJ1	2.30140686
SNU13	2.301314831
INA	2.301099777
LMAN1	2.300884247
NAGK	2.300817013
RFX6	2.299687862
ACAD11	2.29861927
OTUD6B	2.297921658
SNX1	2.297850609
ACTN2	2.29749465
GUCY1A1	2.297297478
MRPL3	2.297045469
RNASE4	2.296779871
KANSL1-AS1	2.295955658
PSMB8-AS1	2.295403481
DEFA1	2.295250893
CLNS1A	2.294315815
AHCYL2	2.293918133
CDH8	2.292953491
DOP1A	2.292769909
TASOR2	2.292150497
STX4	2.29077363
GATA2-AS1	2.290753126
SLC12A7	2.290644646
MED4	2.289965868
SRPRB	2.289965868
B3GALNT2	2.289821148
RASSF8	2.289796114
PLSCR1	2.289475918
GNG8	2.289368868
MIR645	2.289146662
ATP5MF	2.289003134
CREBZF	2.288906574
LCP2	2.288864613
OXCT1	2.288619995
ANKLE2	2.287207127
RAB6C-AS1	2.286949158
RNF114	2.286432505
PDS5A	2.285991192
ZNF804B	2.285967827
DNAAF1	2.28537631
CNN2	2.285345554
KIR3DL3	2.28482151
SNX5	2.284710407
HBE1	2.284502506
LRRC7	2.284414291
VHLL	2.283723831
MTF1	2.28260994
HCG4B	2.281069279
IER5	2.280303478
OXSR1	2.280018806
LINC01128	2.279895782
CASP8AP2	2.278016806
LYRM4	2.277136326
MIR378C	2.277114153
WDR43	2.275244713
SLC6A19	2.274599552
FREM1	2.274368286
ZFAND1	2.274194717
UBE2E3	2.273738623
GLDN	2.273586988
NHERF2	2.273281097
ZNF207	2.273113012
TMEM201	2.272870541
CIAO3	2.27229166
ADAMTSL2	2.270678759
MIR573	2.270071983
MIR2355	2.268823624
TUBD1	2.268634796
MIR4784	2.2678895
RGS19	2.267561674
RBPMS	2.267244339
HAUS8	2.265564919
MTHFS	2.265357018
VTA1	2.264209747
NT5DC2	2.262791872
PRKAB2	2.262496948
RIC8A	2.261643887
HSPA4L	2.261611223
CNMD	2.261473894
MIR600	2.261439562
CNC2	2.260425568
CEP135	2.260345459
CALU	2.25983882
CENPK	2.259676933
UBXN1	2.259228706
GIPR	2.259150982
NPTN	2.257816553
CDYL	2.257304192
CRIPT	2.25719738
MRPS7	2.257035732
AP3M1	2.256842613
CBLN4	2.256539822
SEC63	2.256305218
CCSER2	2.255054951
FMN2	2.254478693
BUD23	2.254080296
GTPBP1	2.254035473
LOC113664106	2.253900528
EPS8L2	2.253779888
MIR934	2.253577232
TTF2	2.253241062
CALML3-AS1	2.252694607
GOLGA2P10	2.251700163
TSEN15	2.25162077
DCX	2.250844479
SLC30A1	2.25035882
MIR938	2.248914242
IFT122	2.248546124
NCKAP1	2.248322248
VAMP2	2.248161793
OSBPL3	2.247479439
MYCBP	2.246976852
PDE2A	2.2443645
DNAL1	2.244301081
CD2BP2	2.243209362
CYP2W1	2.242708683
PARVA	2.241373777
MIR3120	2.241247654
TAX1BP3	2.240780354
GXYLT1	2.239542723
RHOT1	2.238888979
ZNF300	2.238758802
DNM3	2.238556862
CNN1	2.238409042
PLEKHB2	2.238172531
IRAG1	2.237956047
RBM33	2.236855984
NUDCD1	2.23593092
GPANK1	2.2358675
LIN54	2.235787392
ZNF512	2.235260725
POLR2K	2.234786987
ITIH2	2.233783007
SNORD47	2.233610868
MIR570	2.232227802
MSANTD3	2.232073307
VTRNA1-2	2.231445074
DNALI1	2.231254101
PRSS16	2.22928071
TUBB8	2.229178429
DYNC1LI1	2.22914362
CRIP1	2.229099035
RNU6ATAC	2.228221893
RPS27L	2.227827311
NKIRAS1	2.22653079
KRT79	2.225811958
PKMYT1	2.225039005
MAGOH	2.224752188
PKN2	2.224661827
MRPS34	2.224596024
STRN3	2.224596024
C19orf33	2.223809719
KATNA1	2.223669052
PROM2	2.223546743
FYTTD1	2.222901821
DGKH	2.222162008
SH3GLB2	2.221942663
FUNDC1	2.221821547
ZWILCH	2.221792221
KIN	2.221595764
TBX18	2.218599319
POLR2G	2.217734575
GPRASP1	2.216085434
VAC14	2.215582371
NAE1	2.215316772
ENSG00000228741	2.215312481
KSR2	2.214609623
IFNE	2.213733673
MIR3141	2.213682652
UBE2O	2.213318825
BEST2	2.21240592
SV2A	2.212283134
DNAJC2	2.211729765
CSNK1G3	2.211385727
THUMPD3-AS1	2.21137619
TTC19	2.211229801
WDR12	2.211228848
WDR33	2.210757494
RBM28	2.210618019
ATP6V1C1	2.210618019
ATP5PB	2.210618019
TOMM20	2.209658384
TEX41	2.209550381
DNAJB12	2.20889163
DDX42	2.207494259
RBM12	2.207215071
HACL1	2.206786394
SNX27	2.206579208
INPP5A	2.206150532
STRN4	2.205878735
MIR1245A	2.205510855
HPV18I1	2.204964638
TMEM230	2.204698563
ADCY4	2.204645872
UQCC2	2.20430398
RBP2	2.204271078
RTF1	2.203781128
DNAAF5	2.20362401
TSPAN10	2.203418732
WIPI2	2.20238018
HMGN1	2.202093601
EPN1	2.201735497
ARMC8	2.201097965
TBC1D12	2.200600147
ANKS1B	2.200505495
RRAGD	2.200504303
HYCC1	2.200073719
ADRA2B	2.200051785
CYFIP2	2.199850321
SORBS3	2.199338675
MIR6852	2.198591709
MIR4651	2.198406458
PPP1R18	2.197437525
MIR3960	2.197394371
FBLL1	2.197371006
SLC39A11	2.197284698
PIGF	2.197006702
NDEL1	2.196410179
CMPK1	2.196273804
TLN2	2.195430279
KLC4	2.195291996
NDUFAF4	2.195044279
FOXRED1	2.195044279
NT5DC3	2.194808722
KCNQ3	2.194580078
EIF3K	2.194408894
PITX3	2.194285154
MIR519B	2.194004536
TOMM40	2.193911552
DCAF7	2.193712711
CNKSR1	2.192869425
LANCL1	2.19200635
SNRNP40	2.191406012
UBE2K	2.190570116
ADSS1	2.190463543
MYH4	2.190042734
LRTOMT	2.189819336
YME1L1	2.189516068
KCNE1	2.189509869
SKA3	2.188277483
NUP54	2.188105106
OTUB2	2.188088179
DCST1	2.186546326
MAGI1	2.186170816
MIR3135B	2.186156273
ECPAS	2.18527317
GP6	2.185135365
EDIL3	2.183677673
DNAL4	2.182422161
DECR1	2.182001591
ANKRD28	2.181889057
DAAM2	2.181756258
STK38L	2.18153286
WDR70	2.180727482
MARK1	2.18070507
ZC3H14	2.179686546
CPEB3	2.179512739
LMBRD1	2.177258015
QPCTL	2.176525116
CA14	2.176386118
ARHGAP27	2.174752712
EXOC7	2.173789501
LHFPL5	2.173564196
ZNF638	2.173309803
GJA9-MYCBP	2.172875643
SYNE4	2.172677279
ZNF488	2.17242837
NPAS3	2.172399044
P4HA3	2.172263384
ETFB	2.171942949
LNPEP	2.171908617
FBLIM1	2.171741724
VPS26A	2.171656132
MIR3620	2.171566725
ARPC5	2.171524525
RBM4B	2.170052052
UBA3	2.169471264
FCRL4	2.169128895
FBXO39	2.166823864
MIR607	2.165594101
GRIK4	2.165467262
OSBPL9	2.165079594
CYP2S1	2.16506052
HOXB-AS1	2.164907694
TMOD2	2.164425373
UCKL1	2.164232731
PTPRM	2.163923264
RPAP2	2.161199808
MIR2110	2.160691261
EGFL8	2.158973932
MIR4492	2.157734871
MYL11	2.154297113
RASSF3	2.153602362
DEFA3	2.153337955
ZRANB2	2.15264678
HECTD3	2.15264678
MRPS35	2.15264678
FLNC-AS1	2.151997089
ZAR1	2.15196085
ADAMTS2	2.151613712
MIR587	2.151579618
FAAP24	2.150824308
KLF13	2.150725365
TSSC4	2.150356531
GDE1	2.148909569
LINC01141	2.148113728
CHP1	2.147663116
SCNN1G	2.147260666
SLCO5A1	2.14668107
LRWD1	2.146051407
FAM171B	2.145747185
RCC1L	2.145215511
MIR518A2	2.144915581
MIR642B	2.143789768
TMEM38A	2.143558502
GFRA2	2.143111229
TBCD	2.142053366
MRFAP1	2.14199543
SUPT3H	2.141221285
ADD3	2.140725613
UNC13B	2.140192747
DTX3	2.140058994
PTBP2	2.140000343
METAP1	2.140000343
LMF1	2.138599634
DIRAS1	2.138588905
UTP18	2.138041496
TUBGCP3	2.138041496
EBI3	2.137640238
MAP3K21	2.137065172
ERMARD	2.13685751
CMAS	2.136390924
SGMS1	2.135389805
DNMBP	2.135341167
ESYT2	2.134332657
BCKDK	2.133081913
MUC21	2.132900953
CORO2B	2.131645679
XIRP1	2.131421089
EFHC1	2.131122351
TMEM161A	2.130794048
PEX11B	2.130594969
MTF2	2.129887581
WDR24	2.129738092
LOC113633877	2.129411459
DIPK2A	2.129297256
DYNC1LI2	2.129266739
PYM1	2.129149675
CAPNS1	2.129061937
ORC3	2.126463652
TMF1	2.125947952
UGP2	2.125839472
UBXN6	2.125839472
CLTA	2.125080824
CLCF1	2.124969006
DLG2	2.124492645
ERGIC1	2.124253273
KLRC2	2.123374462
GLIS3	2.123264551
SLC35F5	2.123077154
MRPS2	2.123016834
SPON1	2.121827602
PGAP1	2.121518135
CFAP410	2.121240139
SELENOS	2.120393038
KLF7	2.119650602
ZNF602P	2.119520187
JAKMIP3	2.118587971
C12orf76	2.118587971
APMAP	2.117908955
REEP2	2.117695093
PACRG-AS3	2.117490053
STX5	2.116481781
MBD3L2	2.116444349
MANBA	2.114853859
PHOSPHO1	2.11362505
ASCC2	2.113573551
MXRA8	2.113360405
NCAPG2	2.112936974
STAG1	2.112751722
RBM22	2.111226559
PACRG	2.108138084
CHRM2	2.107706547
SFXN1	2.106487274
CALN1	2.104991913
POLDIP3	2.10478282
NPR2	2.10336113
KCTD2	2.102959394
DNPEP	2.101706028
HARS2	2.101532459
HAUS6	2.101464987
MIR3187	2.100481033
BDH1	2.100115061
TIPRL	2.099693537
MIR618	2.099491596
LOH12CR2	2.098903656
ITIH3	2.098454475
H3C4	2.097379684
ZNF512B	2.097371578
TRARG1	2.096806049
DPY30	2.096304655
MRPL37	2.096117735
DUSP7	2.094650984
IPO13	2.094345093
PRKG2	2.093082428
HOMER1	2.09287262
RNF41	2.09244895
EIF3J	2.091549397
C6orf47	2.091429472
NXF1	2.091111183
LDLRAD4	2.088464499
ZC3H15	2.087100983
RMDN3	2.086794615
ZSWIM6	2.086761951
FBXL5	2.08667779
ZNHIT1	2.086491823
CACNA1F	2.085991621
PPT2-EGFL8	2.085957527
SSBP4	2.085632801
SLC35A1	2.085469723
PIGW	2.085292578
KIF26A	2.085292578
NIFK	2.085233688
FGF11	2.084590673
POT1-AS1	2.082973719
PCDHGA1	2.082962036
ACACB	2.082960367
RANBP3	2.082856178
USP24	2.082553387
OTUD7B	2.082452774
POLR1F	2.082444191
PDXK	2.082141161
PPME1	2.082141161
CCDC34	2.082119465
MPPE1	2.081983566
NIPSNAP1	2.081017017
FN3K	2.080626965
CBFA2T2	2.079882145
IPO9	2.079735518
AP1S2	2.079709053
PRIM2	2.079369307
CBX6	2.079066992
TSFM	2.078113556
GLRX5	2.077725887
PNPLA1	2.077586174
MIR1343	2.07755208
UBE2Z	2.077472448
NEDD1	2.077133417
LINC02476	2.076904774
ASZ1	2.074864388
ATP5MK	2.074535847
NABP2	2.074436665
RHOBTB3	2.073079586
GDAP1L1	2.072751045
SEPTIN11	2.072076321
TRAM1	2.071445942
ATG4C	2.071037531
BAZ2B	2.069874287
KRT3	2.06959939
DCUN1D5	2.069573641
HAUS4	2.068346024
TXNL1	2.068322659
GNAO1	2.067971468
NSUN5	2.066968441
MRPS5	2.066968441
MRPS18B	2.066968441
COL22A1	2.06675458
DCAF13	2.066739798
USH1G	2.066277027
HSP90AB2P	2.066115856
LINC00899	2.065955639
C10orf90	2.065459013
IFNLR1	2.064810276
PJVK	2.064404249
ADAP2	2.063998699
BHLHA9	2.062936068
ARX	2.062762976
OSGIN1	2.062456608
ECHS1	2.062066555
H2BC26	2.062023401
SQOR	2.061808109
FRAT2	2.061440468
MX2	2.061311245
ATP6V1G1	2.061085224
SLC6A17	2.06075716
LINC02604	2.059653282
AP3S1	2.059526443
USP25	2.058563232
MIR2467	2.057929516
MIR5001	2.057597637
L2HGDH	2.057588577
TCN1	2.057391644
PELO	2.05736804
CNOT4	2.056912422
TFB1M	2.05670166
MIR7704	2.056587219
MIR10226	2.055667639
TICRR	2.055636644
AGTPBP1	2.055390835
PPP1R11	2.055369377
MRPL20	2.054899216
SEPTIN5	2.054739237
CDC42EP1	2.054499626
RAB15	2.05418992
LANCL2	2.053965569
OMG	2.053426504
MEGF10	2.053288221
GMDS	2.052628756
LINC02210	2.052423954
RS1	2.052008629
MORF4L2	2.051259995
ODAPH	2.049726486
BCL7B	2.048424244
CCDC47	2.047847748
SEC24D	2.046895266
ASB7	2.046635628
AFF2	2.046452284
STAM	2.046444416
UNC119	2.046345472
LCLAT1	2.046228647
SAMM50	2.045995951
SLAIN2	2.045995951
TMEM45A	2.04488039
DCAF6	2.044721842
LMF2	2.044573307
CEP72	2.043659687
HOXC4	2.042854309
DEFA6	2.042619705
ERP44	2.041358709
SOWAHC	2.040804863
MIR1260B	2.040482283
CNTNAP4	2.040005207
EXD2	2.039198637
LINC01833	2.038125038
LINC01232	2.037961483
DPP8	2.037353039
CMTM6	2.037285566
RALGAPA2	2.035159826
DNAJC8	2.034795761
AMDHD2	2.033973694
C5orf34	2.033973694
PDE4DIP	2.033415318
CHM	2.032983065
FBXO46	2.032694817
SLC9A3	2.03196907
ATAT1	2.030914545
CCDC18	2.030450344
SCX	2.029990673
MIR4636	2.029905796
FASTKD2	2.02964735
MRPS25	2.02964735
ADRA1D	2.028608322
RUFY1	2.028336048
CCDC39	2.026399851
MYBPC1	2.026394129
LCA5	2.025831699
PI4KB	2.025618315
TBRG1	2.025453568
APIP	2.02541995
TMEM216	2.024914503
MMP28	2.024068832
CCDC181	2.024019241
TMEM94	2.024009705
RCAN3	2.023551941
ADPGK	2.023377895
VAT1	2.023274899
ANKEF1	2.022880077
GPR180	2.022880077
LGALS13	2.02256608
DUS3L	2.02226758
CYRIB	2.021925211
CHD9	2.020745754
RNASEH1-DT	2.020521402
OTOG	2.020287991
MCMBP	2.020183086
BLVRA	2.018684864
GADD45GIP1	2.018487692
UPF2	2.01821804
PHOX2A	2.018202782
POMK	2.017879009
PZP	2.017639637
TMOD1	2.017201662
ANKAR	2.016816616
VDAC3	2.014968872
SYNGAP1	2.014700174
CHKB	2.014641762
NDC1	2.014186859
MIR604	2.013740301
RFXAP	2.013290644
LXN	2.013205767
AFG2A	2.013109922
DCP1A	2.012703419
MBTPS1	2.012053013
EFHD2	2.011955738
PNKY	2.011929274
NCS1	2.011412144
AHI1	2.00974369
FAM210A	2.009671926
LINC00158	2.009366989
ECSIT	2.008461475
MYLIP	2.007882833
HS6ST2	2.006436825
MAP7D1	2.006032228
JPH4	2.005714417
ZNF84	2.004619122
ALDH16A1	2.003330231
TAF5	2.002735376
VTI1B	2.002317429
MAP3K4	2.002228975
UTF1	2.002216816
NKX6-1	2.001672029
SPOCD1	2.001189232
TOR1AIP2	2.00083375
